suffix_a,suffix_b,id_a,id_b,calc_hash_prefix,shift_prefix,prefix_matches,role_a,role_b,levels_a,levels_b
B,C,0x302010c4,0x302016c4,0x1c1e5aa3,12,,,,,
B,C,0x3080820d,0x3080840d,0x080c0383,12,,,,MENU,MENU
B,C,0x3080820d,0x30808e0d,0x080cc383,13,,,,MENU,MENU
B,C,0x3a186940,0x3a186980,0x5b112222,9,,,,CAVE;EGGS;GLID;WEED,CAVE;EGGS;GLID;WEED
B,C,0x400c989d,0x400c991d,0x198f018d,10,,,,BOIL;BRG1;CRYS;MOSS;SCIE;SNOW;SOAR;TMPL,BOIL;BRG1;CRYS;MOSS;SCIE;SNOW;SOAR;TMPL
B,C,0x400c991d,0x400c9a1d,0x198f018d,11,,,,BOIL;BRG1;CRYS;MOSS;SCIE;SNOW;SOAR;TMPL,PHRO;SCIE
B,C,0x40106054,0x4c106054,0x9a1008ad,29,,,,MEGA,MEGA
B,C,0x407801d0,0x407801dc,0x171c38ad,5,,,,GLEN,GLEN
B,C,0x408a1c10,0x408a2c10,0x095d802d,15,,,,CAVE,FOOD
B,C,0x408a1c10,0x40ea1c10,0x0d5f802d,24,,,,CAVE,CLOU
B,C,0x408a2c10,0x40ea2c10,0x0d59802d,24,,,,FOOD,WEED
B,C,0x40b18011,0x40b28011,0x0e0c000d,19,,,,MENU,MENU
B,C,0x40b28011,0x40b48011,0x0e0c000d,20,,,,MENU,MENU
B,C,0x40c21c10,0x40c22c10,0x005d802d,15,,,,BRG1,SCIE
B,C,0x40c21c10,0x40da1c10,0x015f802d,22,,,,BRG1,FINN
B,C,0x40c22c10,0x40da2c10,0x0159802d,22,,,,SCIE,EGGS
B,C,0x40da1c10,0x40da2c10,0x035d802d,15,,,,FINN,EGGS
B,C,0x40da1c10,0x40ea1c10,0x015f802d,23,,,,FINN,CLOU
B,C,0x40da2c10,0x40ea2c10,0x0159802d,23,,,,EGGS,WEED
B,C,0x40ea1c10,0x40ea2c10,0x055d802d,15,,,,CLOU,WEED
B,C,0x410800f9,0x410818f9,0x391d1d0d,14,,,,FOOD;TMPL,FOOD;TMPL
B,C,0x41ca1c10,0x42ca1c10,0x015f802d,27,,,,CRYS,CLOU
B,C,0x42ca1c10,0x44ca1c10,0x015f802d,28,,,,CLOU,TMPL
B,C,0x44ca1c10,0x48ca1c10,0x015f802d,29,,,,TMPL,CAVE;CRYS
B,C,0x46269090,0x5e269090,0xdcce102c,30,,,,WIZZ,MENU
B,C,0x462c6040,0x46346040,0xdc900a2d,22,,,,BOIL;CAVE;CRYS;CSTL;EGGS;GLID;MOSS;SEVN;SNOW;WEED,BOIL;CAVE;CRYS;CSTL;EGGS;GLID;MOSS;SEVN;SNOW;WEED
B,C,0x46346040,0x46386040,0xde100a2d,21,,,,BOIL;CAVE;CRYS;CSTL;EGGS;GLID;MOSS;SEVN;SNOW;WEED,BOIL;CAVE;CRYS;CSTL;EGGS;GLID;MOSS;SEVN;SNOW;WEED
B,C,0x46386040,0x463e6040,0xdf500a2d,20,,,,BOIL;CAVE;CRYS;CSTL;EGGS;GLID;MOSS;SEVN;SNOW;WEED,BOIL;CAVE;CRYS;CSTL;EGGS;GLID;MOSS;SEVN;SNOW;WEED
B,C,0x48209640,0x49a09640,0x0c0eca2c,26,,,,,
B,C,0x492c8430,0x512c8430,0x3d8c842d,30,,,,WIZZ,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ
B,C,0x49609640,0x49a09640,0x3c0eca2c,25,,,,,
B,C,0x4a3ea110,0x523ea110,0x5fc8202d,30,,Menu door opens to reveal monkey animation,,MENU,EGGS
B,C,0x4a4ec094,0x524ec094,0x51c410ad,30,,,,GLEN,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLEN;GLID;HEAD;MEGA;MOSS;PHRO;RUNN;SCIE;SEVN;SOAR;TMPL;WEED;WIZZ
B,C,0x4aee0118,0x52ee0118,0x45dc212d,30,,Shriney Guard boss slamming down animation,,MEGA,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ
B,C,0x4baf8200,0x53af8200,0x6dec422d,30,,Shriney Guard boss yelling animation,,MEGA,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ
B,C,0x4c02d240,0x4c62d240,0x9c464a2c,24,,,,,
B,C,0x4c2a8850,0x542a8850,0x9d4d082d,30,,,,WIZZ,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ
B,C,0x4c62d240,0x4ca2d240,0x9c464a2c,25,,,,,
B,C,0x51200640,0x61200640,0x3c1cca2d,31,,,,,
B,C,0x512c8430,0x612c8430,0x3d8c842d,31,,,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,FOOD;SNOW
B,C,0x52ee0118,0x62ee0118,0x45dc212d,31,,,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,BRG1
B,C,0x53af8200,0x63af8200,0x6dec422d,31,,,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,FOOD;SNOW
B,C,0x5a89815f,0x5ab9815f,0x4b2c29ce,23,,,,BOIL;BRG1;CLOU;CRYS;CSTL;EVIL;FOOD;MOSS;PHRO;SCIE;SNOW;SOAR;TMPL,BOIL;BRG1;CLOU;CRYS;CSTL;EVIL;FOOD;MOSS;PHRO;SCIE;SNOW;SOAR;TMPL
B,C,0x5ab9815f,0x5ad9815f,0x4b2c29ce,24,,,,BOIL;BRG1;CLOU;CRYS;CSTL;EVIL;FOOD;MOSS;PHRO;SCIE;SNOW;SOAR;TMPL,BOIL;BRG1;CLOU;CRYS;CSTL;EVIL;FOOD;MOSS;PHRO;SCIE;SNOW;SOAR;TMPL
B,C,0x60181a0c,0x61981a0c,0x0b1f43a9,26,,,Plain monkey enemy,PHRO;SCIE,BOIL;BRG1;CRYS;MOSS;SCIE;SNOW;SOAR;TMPL
B,C,0x60a91c9c,0x60aa1c9c,0x0d1f91a9,19,,,,BRG1,BRG1
B,C,0x60b98cbd,0x60b9bcbd,0x0f2f9589,15,,,,BRG1;PHRO;TMPL,BRG1
B,C,0x61581a0c,0x61981a0c,0x3b1f43a9,25,,,Plain monkey enemy,BOIL;BRG1;CRYS;MOSS;SCIE;SNOW;SOAR;TMPL,BOIL;BRG1;CRYS;MOSS;SCIE;SNOW;SOAR;TMPL
B,C,0x620ec210,0x7a0ec210,0x59c44028,30,,,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;MOSS;PHRO;SCIE;SNOW;TMPL;WEED,EGGS
B,C,0x62318245,0x7a318245,0x5e2c4a88,30,,,,,
B,C,0x6a351094,0x6c351094,0x1ebe10a8,28,,,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ
B,C,0x6d209c95,0xed209c94,0xbc0f9098,2,,,,CSTL,CSTL
B,C,0x70204350,0x70404350,0x1814682b,24,,,,,
B,C,0x7c108242,0x7c108244,0x9a0c4a2a,4,,,,,
B,C,0x800da102,0x800da11a,0x19a82375,6,,,,KLOG,KLOG
B,C,0x800da102,0x800da132,0x19a82075,7,,,,KLOG,KLOG
B,C,0x800da116,0x800da11a,0x19a82075,5,,,,KLOG,KLOG
B,C,0x800da132,0x800da152,0x19a82075,8,,,,KLOG,KLOG
B,C,0x81421850,0x82421850,0x105f0835,27,,,,WIZZ,WIZZ
B,C,0xa9387d8c,0xc9387d8c,0x3f13b3b4,0,,,,CLOU,CLOU
B,C,0xb0107444,0xb0d07444,0x12128ab3,25,,,,,
B,C,0xb0107444,0xb1907444,0x0a128ab3,26,,,,,
B,C,0xb0807444,0xb0b07444,0x0a128ab3,23,,,,,
B,C,0xb0b07444,0xb0d07444,0x0a128ab3,24,,,,,
B,C,0xb1907444,0xb2907444,0x0a128ab3,27,,,,,
B,C,0xb468d0c6,0xb868d0c6,0x15061af3,29,,,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLEN;GLID;HEAD;MEGA;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLEN;GLID;HEAD;MEGA;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ
B,C,0xb868d0c6,0xbe68d0c6,0x55061af2,28,,,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLEN;GLID;HEAD;MEGA;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLEN;GLID;HEAD;MEGA;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ
B,C,0xc8648260,0xc864b260,0x148e4e3c,15,,,,,
B,C,0xc864b260,0xc864d260,0x148e4e3c,16,,,,,
B,C,0xe00e989d,0xe00e991d,0x19cf0199,10,,,,BOIL;BRG1;CRYS;MOSS;SCIE;SNOW;SOAR;TMPL,BOIL;BRG1;CRYS;MOSS;SCIE;SNOW;SOAR;TMPL
B,C,0xf03391e9,0xf033a1e9,0x1e6c3f1b,15,,,,,
F,B,0x080c8300,0x081d8300,0x1b8c6224,19,,,,EVIL,EVIL;FINN;RUNN
F,B,0x08188300,0x085c8300,0x130c6224,21,,,,EVIL;FINN;RUNN,FINN
F,B,0x09ce0610,0x18ce0610,0x21dcc026,27,,,,CSTL;FOOD;SEVN;TMPL,CSTL;FOOD;SEVN;TMPL
F,B,0x0ace0610,0x28ce0610,0x41dcc020,28,,,,CSTL;FOOD;SEVN;TMPL,CSTL;FOOD;SEVN;TMPL
F,B,0x10b85810,0x10b94810,0x0f370027,15,,,,FINN,FINN
F,B,0x10b91810,0x10b95c10,0x0f370027,13,,,,FINN,FINN
F,B,0x10b9181c,0x10b95c1c,0x0f3701a7,13,,,,FINN,FINN
F,B,0x10b95010,0x10b9d810,0x0f260027,14,,,,FINN,FINN
F,B,0x10b9501c,0x10b9d81c,0x0f2601a7,14,,,,FINN,FINN
F,B,0x10b95a10,0x10b97810,0x0f334027,12,,,,FINN,FINN
F,B,0x10b95a1c,0x10b9781c,0x0f3341a7,12,,,,FINN,FINN
F,B,0x10b97810,0x10bb5810,0x0f730027,16,,,,FINN,FINN
F,B,0x408a1c10,0x44ca1c10,0x895f802d,25,,,,CAVE,TMPL
F,B,0x40da1c10,0x41ca1c10,0x235f802d,23,,,,FINN,CRYS
F,B,0x40ea1c10,0x42ca1c10,0x455f802d,24,,,,CLOU,CLOU
F,B,0x800da116,0x800da152,0x19a828f5,5,,,,KLOG,KLOG
F,B,0xb0807444,0xb1907444,0x28128ab3,23,,,,,
F,B,0xb0b07444,0xb2907444,0x4e128ab3,24,,,,,
L,R,0x081d8300,0x085c8300,0x1b8c6224,9,,,,EVIL;FINN;RUNN,FINN
L,R,0x10b85810,0x10b95c10,0x0f178027,3,,,,FINN,FINN
L,R,0x10b95010,0x10bb5810,0x0f370027,4,,,,FINN,FINN
L,R,0x10b95a10,0x10b9d810,0x0f370027,2,,,,FINN,FINN
L,R,0x10b95a1c,0x10b9d81c,0x0f3701a7,2,,,,FINN,FINN
L,R,0x40c21c10,0x42ca1c10,0x015f802d,12,,,,BRG1,CLOU
L,R,0x40da1c10,0x44ca1c10,0x015f802d,13,,,,FINN,TMPL
L,R,0x40ea1c10,0x48ca1c10,0x015f802d,14,,,,CLOU,CAVE;CRYS
LARGE,SMALL,0x00000000,0x40c21c10,0x205c8225,16,,,,,BRG1
LARGE,SMALL,0x10f0e983,0x92f8f1c0,0x06063a57,5,,,,,
LARGE,SMALL,0x12800031,0x93043811,0x389d0407,17,,,,BOIL;CAVE;CRYS;CSTL;EGGS;GLID;MOSS;SEVN;SNOW,BOIL;CAVE;CSTL;EGGS;GLID;MOSS;SEVN;SNOW;WEED
LARGE,SMALL,0x222222d8,0x262e0319,0x5fdc5121,12,,,,EVIL,EVIL
LARGE,SMALL,0x80b92212,0x88a16190,0x08305075,13,,,,TMPL,SEVN
LARGE,SMALL,0x8818a018,0x98f8221e,0x1f0800f6,27,,,,BRG1;CAVE;CRYS;CSTL;EGGS;FOOD;GLID;HEAD;MOSS;TMPL;WEED;WIZZ,BOIL;CAVE;CRYS;CSTL;EGGS;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;TMPL;WEED
LARGE,SMALL,0xb69c8356,0xbebce258,0xcb9048b3,7,,,,CSTL,CSTL
LARGE,SMALL,0xc48c7158,0xd89c319a,0x0992117d,0,,,,EVIL,EVIL
OPEN,CLOSE,0x02e900c0,0x21e90ca0,0x0d3d1225,12,,,,,
OPEN,CLOSE,0x40110e26,0x51910816,0x3e3d42ed,11,,,,,
OPEN,CLOSE,0x90b102a1,0x987101b9,0x1c3c1417,10,,,,GLID;SCIE;SOAR;TMPL,GLID;SCIE;SOAR;TMPL
START,END,0x00ce0610,0x48ca1c10,0x115fc02d,9,,,,CSTL;FOOD;SEVN;TMPL,CAVE;CRYS
START,END,0x09ce0610,0x41ca1c10,0x315fc02c,9,,,,CSTL;FOOD;SEVN;TMPL,CRYS
START,END,0x0ace0610,0x42ca1c10,0x515fc02c,9,,,,CSTL;FOOD;SEVN;TMPL,CLOU
START,END,0x0cce0610,0x44ca1c10,0x915fc02c,9,,,,CSTL;FOOD;SEVN;TMPL,TMPL
U,D,0x08188300,0x081c8302,0x1b8c6224,2,,,,EVIL;FINN;RUNN,EVIL;FINN;RUNN
U,D,0x081c8302,0x081d8300,0x1b8c6224,17,,,,EVIL;FINN;RUNN,EVIL;FINN;RUNN
UP,DOWN,0x052aa082,0x8569a090,0xbd081225,17,,,,EGGS,EGGS
UP,DOWN,0x08148ac2,0x421586c2,0x1a8c5a65,11,,,,,
