id_hex,tokenA,tokenB,full,score,visual_label
0x28c080df,FAKY,HUD,FAKYHUD,0,
0x28c080df,FALDA,POUFFS,FALDAPOUFFS,0,
0x28c080df,FALLS,MICA,FALLSMICA,0,
0x28c080df,FAR,OCHYMY,FAROCHYMY,0,
0x28c080df,FAULT,ANAQUA,FAULTANAQUA,0,
0x28c080df,FEASE,NULLED,FEASENULLED,0,
0x28c080df,FEAST,TAWS,FEASTTAWS,0,
0x28c080df,FELLED,WOULD,FELLEDWOULD,0,
0x28c080df,FESTAL,IVIES,FESTALIVIES,0,
0x28c080df,FETAL,TRULLI,FETALTRULLI,0,
0x28c080df,FETID,FULL,FETIDFULL,0,
0x28c080df,FLABRA,CAI,FLABRACAI,0,
0x28c080df,FLABRA,DIV,FLABRADIV,0,
0x28c080df,FLABS,CAIR,FLABSCAIR,0,
0x28c080df,FLABS,DIRD,FLABSDIRD,0,
0x28c080df,FLAG,MACAN,FLAGMACAN,0,
0x28c080df,FLAK,MARIA,FLAKMARIA,0,
0x28c080df,FLANG,CAUF,FLANGCAUF,0,
0x28c080df,FLAPPY,WECHT,FLAPPYWECHT,0,
0x28c080df,FLAT,ACORN,FLATACORN,0,
0x28c080df,FLAX,AIRNS,FLAXAIRNS,0,
0x28c080df,FLAYS,HABUKA,FLAYSHABUKA,0,
0x28c080df,FLAY,SHAWL,FLAYSHAWL,0,
0x28c080df,FLIMSY,WHASE,FLIMSYWHASE,0,
0x28c080df,FLU,ACHY,FLUACHY,0,
0x28c080df,FLUATE,JAPER,FLUATEJAPER,0,
0x28c080df,FLUKY,GAUD,FLUKYGAUD,0,
0x28c080df,FLUME,RAGULE,FLUMERAGULE,0,
0x28c080df,FLUMES,MOCHA,FLUMESMOCHA,0,
0x28c080df,FLUNKS,MUSCA,FLUNKSMUSCA,0,
0x28c080df,FLURR,AMOK,FLURRAMOK,0,
0x28c080df,FLYMAN,RODGE,FLYMANRODGE,0,
0x28c080df,FORAM,INFLUX,FORAMINFLUX,0,
0x28c080df,FORAM,VASSAL,FORAMVASSAL,0,
0x28c080df,FRANK,AFOCAL,FRANKAFOCAL,0,
0x28c080df,FRORY,AFOCAL,FRORYAFOCAL,0,
0x28c080df,FYTTES,SAUCH,FYTTESSAUCH,0,
0x28c080df,FYTTES,SVC,FYTTESSVC,0,
0x28c080df,GAJ,ASEA,GAJASEA,0,
0x28c080df,GAMEY,BELEAF,GAMEYBELEAF,0,
0x28c080df,GAMING,BITTE,GAMINGBITTE,0,
0x28c080df,GASKET,SALMO,GASKETSALMO,0,
0x28c080df,GAUILY,HIPPA,GAUILYHIPPA,0,
0x28c080df,GAUILY,ROG,GAUILYROG,0,
0x28c080df,GAUN,AQUAS,GAUNAQUAS,0,
0x28c080df,GAVAGE,AFLAT,GAVAGEAFLAT,0,
0x28c080df,GAVAGE,ARTAL,GAVAGEARTAL,0,
0x28c080df,GAVAGE,STAYS,GAVAGESTAYS,0,
0x28c080df,GENYS,LYON,GENYSLYON,0,
0x28c080df,GEYAN,WITJAR,GEYANWITJAR,0,
0x28c080df,GLYNN,COLL,GLYNNCOLL,0,
0x28c080df,GRANK,GLEAMY,GRANKGLEAMY,0,
0x28c080df,GRANK,SEGGAR,GRANKSEGGAR,0,
0x28c080df,HEWGAG,SAFER,HEWGAGSAFER,0,
0x28c080df,HIATAL,YEZ,HIATALYEZ,0,
0x28c080df,HOOEYS,MCKAY,HOOEYSMCKAY,0,
0x28c080df,HOOLY,ATWIST,HOOLYATWIST,0,
0x28c080df,HOPED,BASELY,HOPEDBASELY,0,
0x28c080df,HOPES,TSETSE,HOPESTSETSE,0,
0x28c080df,HOURI,POLLUX,HOURIPOLLUX,0,
0x28c080df,HWT,SEGUES,HWTSEGUES,0,
0x28c080df,HYRSE,AZAZEL,HYRSEAZAZEL,0,
0x28c080df,HYRSE,BEZAZZ,HYRSEBEZAZZ,0,
0x28c080df,JAGUA,DURNED,JAGUADURNED,0,
0x28c080df,KAFA,SAA,KAFASAA,0,
0x28c080df,KAFA,SAULT,KAFASAULT,0,
0x28c080df,KAFA,SORNS,KAFASORNS,0,
0x28c080df,KAFFIR,TAYER,KAFFIRTAYER,0,
0x28c080df,KAFILA,SYRMA,KAFILASYRMA,0,
0x28c080df,KAFTA,LILT,KAFTALILT,0,
0x28c080df,KAFTA,SIPPER,KAFTASIPPER,0,
0x28c080df,KAGUS,KAKI,KAGUSKAKI,0,
0x28c080df,KAGU,SKULK,KAGUSKULK,0,
0x28c080df,KAJ,PLATAN,KAJPLATAN,0,
0x28c080df,KANAKA,ARAWA,KANAKAARAWA,0,
0x28c080df,KARAT,TAVAST,KARATTAVAST,0,
0x28c080df,KASHA,JASY,KASHAJASY,0,
0x28c080df,KAZAK,HIPPER,KAZAKHIPPER,0,
0x28c080df,KAZAK,JUBILI,KAZAKJUBILI,0,
0x28c080df,KAZAK,ULTA,KAZAKULTA,0,
0x28c080df,KAZI,CATHY,KAZICATHY,0,
0x28c080df,KHUD,ZAK,KHUDZAK,0,
0x28c080df,LAYUP,BEATAS,LAYUPBEATAS,0,
0x28c080df,LAZARS,EAGLE,LAZARSEAGLE,0,
0x28c080df,LAZARY,GLEBE,LAZARYGLEBE,0,
0x28c080df,LOCUS,LILACS,LOCUSLILACS,0,
0x28c080df,LOESS,EPERUA,LOESSEPERUA,0,
0x28c080df,METAD,AGUE,METADAGUE,0,
0x28c080df,METAD,HIPPLE,METADHIPPLE,0,
0x28c080df,NYROCA,BESSY,NYROCABESSY,0,
0x28c080df,OREAD,AGUJON,OREADAGUJON,0,
0x28c080df,OZIAS,ABBACY,OZIASABBACY,0,
0x28c080df,POSTEA,SHLUH,POSTEASHLUH,0,
0x28c080df,QUEGH,REVARY,QUEGHREVARY,0,
0x28c080df,RAGLET,HAREM,RAGLETHAREM,0,
0x28c080df,RAJIV,KATANA,RAJIVKATANA,0,
0x28c080df,RAKI,ADZES,RAKIADZES,0,
0x28c080df,RAPED,INCORD,RAPEDINCORD,0,
0x28c080df,RASA,ACORN,RASAACORN,0,
0x28c080df,RASE,AIRNS,RASEAIRNS,0,
0x28c080df,RASEN,NEMO,RASENNEMO,0,
0x28c080df,RASEN,SHEOLS,RASENSHEOLS,0,
0x28c080df,RASES,SWIVER,RASESSWIVER,0,
0x28c080df,RAT,ADZE,RATADZE,0,
0x28c080df,RATA,OUZEL,RATAOUZEL,0,
0x28c080df,RAT,APNEAL,RATAPNEAL,0,
0x28c080df,RAUL,RADIX,RAULRADIX,0,
0x28c080df,RAUPO,ELNE,RAUPOELNE,0,
0x28c080df,REPEG,AREITO,REPEGAREITO,0,
0x28c080df,RETAG,TAMBOO,RETAGTAMBOO,0,
0x28c080df,RUACH,SALTLY,RUACHSALTLY,0,
0x28c080df,RUACH,SQUDGY,RUACHSQUDGY,0,
0x28c080df,RUACH,YEUK,RUACHYEUK,0,
0x28c080df,RUA,DRUSES,RUADRUSES,0,
0x28c080df,RUDOLF,GUR,RUDOLFGUR,0,
0x28c080df,RUFFS,EASIER,RUFFSEASIER,0,
0x28c080df,RUFFS,ENODAL,RUFFSENODAL,0,
0x28c080df,RULL,GETID,RULLGETID,0,
0x28c080df,RYAL,OAKEN,RYALOAKEN,0,
0x28c080df,RYAS,GALLI,RYASGALLI,0,
0x28c080df,SARADA,SILKS,SARADASILKS,0,
0x28c080df,SCRAMS,BAFTA,SCRAMSBAFTA,0,
0x28c080df,SENSO,CALORY,SENSOCALORY,0,
0x28c080df,SLECK,TEASED,SLECKTEASED,0,
0x28c080df,SLICH,SLATES,SLICHSLATES,0,
0x28c080df,SNEAKY,AUG,SNEAKYAUG,0,
0x28c080df,SPOILT,KEAWE,SPOILTKEAWE,0,
0x28c080df,SPOT,ADAWE,SPOTADAWE,0,
0x28c080df,STAAB,AZOTIC,STAABAZOTIC,0,
0x28c080df,STADE,ATEF,STADEATEF,0,
0x28c080df,STADES,MATEY,STADESMATEY,0,
0x28c080df,STARR,MYGALE,STARRMYGALE,0,
0x28c080df,STAUN,AFFEIR,STAUNAFFEIR,0,
0x28c080df,STAUN,RIFF,STAUNRIFF,0,
0x28c080df,STAUN,ROYALS,STAUNROYALS,0,
0x28c080df,STEMMY,ZYMIC,STEMMYZYMIC,0,
0x28c080df,STK,TEAISM,STKTEAISM,0,
0x28c080df,SUCH,SLATE,SUCHSLATE,0,
0x28c080df,SUIVEZ,KAY,SUIVEZKAY,0,
0x28c080df,SULING,BRAVO,SULINGBRAVO,0,
0x28c080df,SURESH,LEASH,SURESHLEASH,0,
0x28c080df,SURESH,LETHE,SURESHLETHE,0,
0x28c080df,SURLY,SUDORS,SURLYSUDORS,0,
0x28c080df,SYFTN,SLATCH,SYFTNSLATCH,0,
0x28c080df,SYRIAC,FULLS,SYRIACFULLS,0,
0x28c080df,SYRIAC,LOLLY,SYRIACLOLLY,0,
0x28c080df,SYRIAC,NETTS,SYRIACNETTS,0,
0x28c080df,SYRIAC,SHAKU,SYRIACSHAKU,0,
0x28c080df,SYRIAC,ZYGAL,SYRIACZYGAL,0,
0x28c080df,TRAME,OCHYMY,TRAMEOCHYMY,0,
0x28c080df,TREAT,GYTTJA,TREATGYTTJA,0,
0x28c080df,TWITCH,SEGUE,TWITCHSEGUE,0,
0x28c080df,UNCORD,GAPED,UNCORDGAPED,0,
0x28c080df,URN,SKYFTE,URNSKYFTE,0,
0x28c080df,YIPPED,AMOKS,YIPPEDAMOKS,0,
0x28c080df,YOK,SARRAF,YOKSARRAF,0,
0x28c080df,YOKS,LYNNE,YOKSLYNNE,0,
0x28ce0610,ARABA,AMIDON,ARABAAMIDON,0,
0x28ce0610,AUXIN,MANNED,AUXINMANNED,0,
0x28ce0610,AUXINS,ZONDA,AUXINSZONDA,0,
0x28ce0610,CLIVE,ROBALO,CLIVEROBALO,0,
0x28ce0610,COSIE,CALLED,COSIECALLED,0,
0x28ce0610,ENCYC,MUCAGO,ENCYCMUCAGO,0,
0x28ce0610,ENCYC,SOZINS,ENCYCSOZINS,0,
0x28ce0610,NEEZE,NAPPIE,NEEZENAPPIE,0,
0x28ce0610,NOWDER,CACAN,NOWDERCACAN,0,
0x28ce0610,OTTAVE,COMBO,OTTAVECOMBO,0,
0x28ce0610,REAVES,POORI,REAVESPOORI,0,
0x28ce0610,RECTA,GOODBY,RECTAGOODBY,0,
0x28ce0610,REWADE,MOB,REWADEMOB,0,
0x28ce0610,ROWING,OOZED,ROWINGOOZED,0,
0x28ce0610,RUGAE,DOLCAN,RUGAEDOLCAN,0,
0x28ce0610,SABORA,VAC,SABORAVAC,0,
0x28ce0610,SEMMET,CAGUI,SEMMETCAGUI,0,
0x28ce0610,SEMMET,CHUDE,SEMMETCHUDE,0,
0x28ce0610,TOOSIE,CALLI,TOOSIECALLI,0,
0x28ce0610,TOOSIE,DAWTS,TOOSIEDAWTS,0,
0x28ce0610,TRIGOS,VIOLA,TRIGOSVIOLA,0,
0x28ce0610,VOID,ADAWE,VOIDADAWE,0,
0x28ce0610,VOIDEE,WISED,VOIDEEWISED,0,
0x29808408,ADIEUS,SANDHI,ADIEUSSANDHI,0,
0x29808408,ADIEUS,SOLION,ADIEUSSOLION,0,
0x29808408,AGARUM,RABAND,AGARUMRABAND,0,
0x29808408,AGYNIC,WARSEL,AGYNICWARSEL,0,
0x29808408,ASTART,CAROID,ASTARTCAROID,0,
0x29808408,DIPPER,ADJUST,DIPPERADJUST,0,
0x29808408,ECANDA,ARCADE,ECANDAARCADE,0,
0x29808408,EMBIND,YARPHA,EMBINDYARPHA,0,
0x29808408,EMBIRA,CAGMAG,EMBIRACAGMAG,0,
0x29808408,EMITS,QUATE,EMITSQUATE,0,
0x29808408,ENFOUL,PIPITS,ENFOULPIPITS,0,
0x29808408,ENLIST,POOLED,ENLISTPOOLED,0,
0x29808408,ENLIST,UNMEET,ENLISTUNMEET,0,
0x29808408,FLIX,RAIYAT,FLIXRAIYAT,0,
0x29808408,FUMULI,SAID,FUMULISAID,0,
0x29808408,FUMULI,THERIA,FUMULITHERIA,0,
0x29808408,FUNIS,CURDS,FUNISCURDS,0,
0x29808408,HAIARI,ALSO,HAIARIALSO,0,
0x29808408,HAIK,COLEEN,HAIKCOLEEN,0,
0x29808408,HAIKU,ARMIT,HAIKUARMIT,0,
0x29808408,HARB,ROTARY,HARBROTARY,0,
0x29808408,HAREEM,ORMOND,HAREEMORMOND,0,
0x29808408,HATING,WARORI,HATINGWARORI,0,
0x29808408,HURLER,SIEVER,HURLERSIEVER,0,
0x29808408,HURLER,WERNER,HURLERWERNER,0,
0x29808408,HURL,WARD,HURLWARD,0,
0x29808408,HUSK,TABARD,HUSKTABARD,0,
0x29808408,NAVAHO,LITMUS,NAVAHOLITMUS,0,
0x29808408,NAVIES,BARBUT,NAVIESBARBUT,0,
0x29808408,ONLINE,BASEST,ONLINEBASEST,0,
0x29808408,ONLINE,MAUSER,ONLINEMAUSER,0,
0x29808408,RAMEX,CHART,RAMEXCHART,0,
0x29808408,RARELY,YBLENT,RARELYYBLENT,0,
0x29808408,RAVINE,CURLER,RAVINECURLER,0,
0x29808408,RIMU,MEZAIR,RIMUMEZAIR,0,
0x29808408,SEPSIN,RETRIM,SEPSINRETRIM,0,
0x29808408,SHAIVA,VINTRY,SHAIVAVINTRY,0,
0x29808408,SHARDS,DENARY,SHARDSDENARY,0,
0x29808408,SHOVED,INHUME,SHOVEDINHUME,0,
0x29808408,SIAL,SIMITY,SIALSIMITY,0,
0x29808408,SMITCH,FACSIM,SMITCHFACSIM,0,
0x29808408,SMITCH,TIMIAS,SMITCHTIMIAS,0,
0x29808408,SMOGGY,JEMIMA,SMOGGYJEMIMA,0,
0x29808408,SOMNUS,PSALMY,SOMNUSPSALMY,0,
0x29808408,SUPERI,CERNED,SUPERICERNED,0,
0x29808408,SUPERI,HIRERS,SUPERIHIRERS,0,
0x29808408,TRICAR,CARBIN,TRICARCARBIN,0,
0x29808408,TRICAR,CATING,TRICARCATING,0,
0x29808408,TURWAR,CUEMEN,TURWARCUEMEN,0,
0x29808408,TURWAR,CURE,TURWARCURE,0,
0x29808408,TUTU,SNUGLY,TUTUSNUGLY,0,
0x29808408,VOMIT,DUNST,VOMITDUNST,0,
0x2c182010,ASELAR,CAWNEY,ASELARCAWNEY,0,
0x2c182010,BREAKS,BETOYA,BREAKSBETOYA,0,
0x2c182010,DASEWE,BAWLEY,DASEWEBAWLEY,0,
0x2c182010,ENFOLD,CACI,ENFOLDCACI,0,
0x2c182010,ENFOLD,CAPSID,ENFOLDCAPSID,0,
0x2c182010,ENFOLD,CLATCH,ENFOLDCLATCH,0,
0x2c182010,ENMESH,EVACUE,ENMESHEVACUE,0,
0x2c182010,ESCAR,QUEUE,ESCARQUEUE,0,
0x2c182010,ESCROD,TETRAS,ESCRODTETRAS,0,
0x2c182010,EVACUE,KOEL,EVACUEKOEL,0,
0x2c182010,GUINEA,FUST,GUINEAFUST,0,
0x2c182010,LANAIS,ASARTA,LANAISASARTA,0,
0x2c182010,PICINE,GUGU,PICINEGUGU,0,
0x2c182010,PUNESE,IFUGAO,PUNESEIFUGAO,0,
0x2c182010,SAGAI,GLASS,SAGAIGLASS,0,
0x2c182010,SAGING,CHAMMY,SAGINGCHAMMY,0,
0x2c182010,SAGO,OFFEND,SAGOOFFEND,0,
0x2c182010,SAKELL,TIBIAS,SAKELLTIBIAS,0,
0x2c182010,SALES,ABACA,SALESABACA,0,
0x2c182010,SEALCH,OUTSAT,SEALCHOUTSAT,0,
0x2c182010,SEAMY,FANGA,SEAMYFANGA,0,
0x2c182010,SECANT,VELETA,SECANTVELETA,0,
0x2c182010,SECY,HIZZ,SECYHIZZ,0,
0x2c182010,SEGO,MYELIN,SEGOMYELIN,0,
0x2c182010,SEGUE,BAI,SEGUEBAI,0,
0x2c182010,SEGUE,CIV,SEGUECIV,0,
0x2c182010,SEGUE,SOAPY,SEGUESOAPY,0,
0x2c182010,SEMI,MARQUE,SEMIMARQUE,0,
0x2c182010,SEMNAE,BACT,SEMNAEBACT,0,
0x2c182010,SEMNAE,BAWL,SEMNAEBAWL,0,
0x2c182010,SHADES,GAGMEN,SHADESGAGMEN,0,
0x2c182010,SHADES,GATE,SHADESGATE,0,
0x2c182010,SHADES,GULY,SHADESGULY,0,
0x2c182010,SHADES,STATER,SHADESSTATER,0,
0x2c182010,SHAIKH,OXHIDE,SHAIKHOXHIDE,0,
0x2c182010,SHAWL,TAELS,SHAWLTAELS,0,
0x2c182010,SHOU,UDALER,SHOUUDALER,0,
0x2c182010,SIDES,ABDAT,SIDESABDAT,0,
0x2c182010,SIMP,LOURDY,SIMPLOURDY,0,
0x2c182010,SLASHY,LYCINE,SLASHYLYCINE,0,
0x2c182010,SLOW,SCARFE,SLOWSCARFE,0,
0x2c182010,SLUD,COOLER,SLUDCOOLER,0,
0x2c182010,SLUE,BAIS,SLUEBAIS,0,
0x2c182010,SLUE,LENCAN,SLUELENCAN,0,
0x2c182010,SLUG,ANNALE,SLUGANNALE,0,
0x2c182010,SORELS,GOMART,SORELSGOMART,0,
0x2c182010,SULKED,TITBIT,SULKEDTITBIT,0,
0x2c182010,SWOB,DUDDIE,SWOBDUDDIE,0,
0x2c182010,TEBETH,CYMOLS,TEBETHCYMOLS,0,
0x2c182010,TEFF,SCAW,TEFFSCAW,0,
0x2c182010,TEFFS,UNROW,TEFFSUNROW,0,
0x2c182010,TEF,THAIS,TEFTHAIS,0,
0x2c182010,TELARY,JAUNTS,TELARYJAUNTS,0,
0x2c182010,TELEUT,HOND,TELEUTHOND,0,
0x2c182010,TEL,SCAWL,TELSCAWL,0,
0x2c182010,TENUIS,GASHLY,TENUISGASHLY,0,
0x2c182010,THINE,ABD,THINEABD,0,
0x2c182010,THINLY,ABYSMS,THINLYABYSMS,0,
0x2c182010,THINLY,CULTIC,THINLYCULTIC,0,
0x2c182010,THISN,SMYTH,THISNSMYTH,0,
0x2c182010,TRUONG,KOLAMI,TRUONGKOLAMI,0,
0x2c182010,WEIRDY,DAFT,WEIRDYDAFT,0,
0x2c182010,YOKE,GILGAI,YOKEGILGAI,0,
0x2c182010,YOLKY,DINUS,YOLKYDINUS,0,
0x2cda4604,NAZIM,WOSOME,NAZIMWOSOME,0,
0x2d688254,GURLE,SARSEN,GURLESARSEN,0,
0x2d688254,RUSKIN,WEENT,RUSKINWEENT,0,
0x2d688254,SICYOS,TONGS,SICYOSTONGS,0,
0x2e809804,GINNET,GONIAL,GINNETGONIAL,0,
0x2e809804,GYRING,AMULAE,GYRINGAMULAE,0,
0x2e809804,HARMIN,SATING,HARMINSATING,0,
0x2e809804,INDUCT,PHRASY,INDUCTPHRASY,0,
0x2e809804,PUNKAH,JAIN,PUNKAHJAIN,0,
0x2e809804,VENIAL,HINGLE,VENIALHINGLE,0,
0x30004240,ADMIN,ENOIL,ADMINENOIL,0,
0x30004240,ADVERB,UPCOCK,ADVERBUPCOCK,0,
0x30004240,AMNIAC,BIRLIE,AMNIACBIRLIE,0,
0x30004240,EMBUS,OPENS,EMBUSOPENS,0,
0x30004240,EMEERS,SUNDEK,EMEERSSUNDEK,0,
0x30004240,INTICE,DEMISS,INTICEDEMISS,0,
0x30004240,INTICE,EMMERS,INTICEEMMERS,0,
0x30004240,KIDDED,SHRINE,KIDDEDSHRINE,0,
0x30004240,RARISH,SOUSHY,RARISHSOUSHY,0,
0x30004240,RINGLE,DIRKED,RINGLEDIRKED,0,
0x30004240,RINK,LADINO,RINKLADINO,0,
0x30004240,RSVP,CRISES,RSVPCRISES,0,
0x30004240,SHAMBU,ROMERO,SHAMBUROMERO,0,
0x30004240,SHAMED,NARROW,SHAMEDNARROW,0,
0x30004240,TURP,URSINE,TURPURSINE,0,
0x3080820d,ABONNE,PEARL,ABONNEPEARL,0,
0x3080820d,ADDED,AMEBAS,ADDEDAMEBAS,0,
0x3080820d,AFROS,WAVERY,AFROSWAVERY,0,
0x3080820d,AGAIN,NETT,AGAINNETT,0,
0x3080820d,AHEY,LUSER,AHEYLUSER,0,
0x3080820d,AMAZIA,MOLLA,AMAZIAMOLLA,0,
0x3080820d,AMAZIA,MOXAS,AMAZIAMOXAS,0,
0x3080820d,AMMER,ULUA,AMMERULUA,0,
0x3080820d,AMYL,USNIN,AMYLUSNIN,0,
0x3080820d,AQUAS,AMENDS,AQUASAMENDS,0,
0x3080820d,AQUAS,NEEM,AQUASNEEM,0,
0x3080820d,AQUAS,SEMI,AQUASSEMI,0,
0x3080820d,ARMIED,ILA,ARMIEDILA,0,
0x3080820d,AYMARA,WAVER,AYMARAWAVER,0,
0x3080820d,CONIES,FLUSH,CONIESFLUSH,0,
0x3080820d,COWEEN,FYCES,COWEENFYCES,0,
0x3080820d,COWER,AFLUSH,COWERAFLUSH,0,
0x3080820d,DEEMED,CAJAN,DEEMEDCAJAN,0,
0x3080820d,GASES,RISHIS,GASESRISHIS,0,
0x3080820d,GAWSIE,SLOSH,GAWSIESLOSH,0,
0x3080820d,GAY,HEMERA,GAYHEMERA,0,
0x3080820d,GURSH,RERAIL,GURSHRERAIL,0,
0x3080820d,GYRED,MOREEN,GYREDMOREEN,0,
0x3080820d,GYRO,GARSE,GYROGARSE,0,
0x3080820d,GYTTJA,AGNES,GYTTJAAGNES,0,
0x3080820d,HALFLY,RANTY,HALFLYRANTY,0,
0x3080820d,HAW,AMDAHL,HAWAMDAHL,0,
0x3080820d,IJMA,QUASS,IJMAQUASS,0,
0x3080820d,ITCHY,MOUILL,ITCHYMOUILL,0,
0x3080820d,LOLLY,TIEDOG,LOLLYTIEDOG,0,
0x3080820d,MEATY,HENNES,MEATYHENNES,0,
0x3080820d,NETTER,VAX,NETTERVAX,0,
0x3080820d,NIPTER,ANGOR,NIPTERANGOR,0,
0x3080820d,OLNEYA,JAMAN,OLNEYAJAMAN,0,
0x3080820d,RAMIES,FAS,RAMIESFAS,0,
0x3080820d,RAMIES,ZAKAT,RAMIESZAKAT,0,
0x3080820d,RATTEN,ZAX,RATTENZAX,0,
0x3080820d,RAVER,AYMARA,RAVERAYMARA,0,
0x3080820d,RAVER,ULTRAS,RAVERULTRAS,0,
0x3080820d,RAVER,ZAFFAR,RAVERZAFFAR,0,
0x3080820d,RILAWA,SLOSH,RILAWASLOSH,0,
0x3080820d,RIMAL,KULMET,RIMALKULMET,0,
0x3080820d,RIMPI,WOLVER,RIMPIWOLVER,0,
0x3080820d,RIX,TAXIES,RIXTAXIES,0,
0x3080820d,ROGAN,DEGGED,ROGANDEGGED,0,
0x3080820d,ROGAN,WIDEST,ROGANWIDEST,0,
0x3080820d,ROME,TAXIR,ROMETAXIR,0,
0x3080820d,RORTY,HAEM,RORTYHAEM,0,
0x3080820d,ROUSER,STANE,ROUSERSTANE,0,
0x3080820d,RUBES,RUSE,RUBESRUSE,0,
0x3080820d,RUNTEE,HEATS,RUNTEEHEATS,0,
0x3080820d,RUPIAH,JUSSI,RUPIAHJUSSI,0,
0x3080820d,SHEAF,BEDIMS,SHEAFBEDIMS,0,
0x3080820d,SIKKIM,FRISE,SIKKIMFRISE,0,
0x3080820d,SNAFF,TYNING,SNAFFTYNING,0,
0x3080820d,STAXIS,VISNE,STAXISVISNE,0,
0x3080820d,ULTRA,SWAVER,ULTRASWAVER,0,
0x3080840d,AFTER,INJUST,AFTERINJUST,0,
0x3080840d,ANGELO,RAINS,ANGELORAINS,0,
0x3080840d,ARCSIN,GOETY,ARCSINGOETY,0,
0x3080840d,ARCSIN,GORST,ARCSINGORST,0,
0x3080840d,ARCSIN,OXANE,ARCSINOXANE,0,
0x3080840d,ARTABE,LERWA,ARTABELERWA,0,
0x3080840d,ASTARE,RAASH,ASTARERAASH,0,
0x3080840d,ASTARE,RATHE,ASTARERATHE,0,
0x3080840d,CONAND,PEARL,CONANDPEARL,0,
0x3080840d,DOTKIN,WACKY,DOTKINWACKY,0,
0x3080840d,DOTTED,NONYA,DOTTEDNONYA,0,
0x3080840d,GAGAKU,BAMAH,GAGAKUBAMAH,0,
0x3080840d,GETIC,FONDUS,GETICFONDUS,0,
0x3080840d,GLIMS,EGGLER,GLIMSEGGLER,0,
0x3080840d,GLUTEN,LAMIN,GLUTENLAMIN,0,
0x3080840d,GLUTS,LAMINA,GLUTSLAMINA,0,
0x3080840d,GYRON,DATARY,GYRONDATARY,0,
0x3080840d,HARL,KNORR,HARLKNORR,0,
0x3080840d,HYND,VINGT,HYNDVINGT,0,
0x3080840d,III,EARTAG,IIIEARTAG,0,
0x3080840d,III,EARTHY,IIIEARTHY,0,
0x3080840d,JELLAB,WHINS,JELLABWHINS,0,
0x3080840d,JIVING,AGLOW,JIVINGAGLOW,0,
0x3080840d,JIVING,TOWNY,JIVINGTOWNY,0,
0x3080840d,OCULUS,FOPPY,OCULUSFOPPY,0,
0x3080840d,OLEG,KANGA,OLEGKANGA,0,
0x3080840d,OMEGAS,DRILL,OMEGASDRILL,0,
0x3080840d,OXTER,ANGA,OXTERANGA,0,
0x3080840d,RAMAN,YARL,RAMANYARL,0,
0x3080840d,RAMIFY,RAFFS,RAMIFYRAFFS,0,
0x3080840d,RANNY,AREG,RANNYAREG,0,
0x3080840d,RANN,YARLY,RANNYARLY,0,
0x3080840d,RANNY,SLIPPY,RANNYSLIPPY,0,
0x3080840d,RATA,AREAN,RATAAREAN,0,
0x3080840d,RIGEL,MORGAY,RIGELMORGAY,0,
0x3080840d,RILL,MORGA,RILLMORGA,0,
0x3080840d,RIMA,WARTH,RIMAWARTH,0,
0x3080840d,ROGGLE,GLIMS,ROGGLEGLIMS,0,
0x3080840d,ROGGLE,RUBIA,ROGGLERUBIA,0,
0x3080840d,ROGGLE,STUMS,ROGGLESTUMS,0,
0x3080840d,ROND,TAXIR,RONDTAXIR,0,
0x3080840d,RON,YAREST,RONYAREST,0,
0x3080840d,RORTY,HART,RORTYHART,0,
0x3080840d,RUTTY,KNOPPY,RUTTYKNOPPY,0,
0x3080840d,STATS,LAMINA,STATSLAMINA,0,
0x3080840d,STAXIS,ENCIA,STAXISENCIA,0,
0x3080840d,STUMS,EGGLER,STUMSEGGLER,0,
0x3080840d,STYAN,CIMA,STYANCIMA,0,
0x3080840d,STYANY,JIGGY,STYANYJIGGY,0,
0x3080840d,STYANY,JIN,STYANYJIN,0,
0x3080840d,SURGY,ALBINO,SURGYALBINO,0,
0x3080840d,WRIED,EARTAG,WRIEDEARTAG,0,
0x3080840d,WRIED,EARTHY,WRIEDEARTHY,0,
0x30808e0d,NALLAH,BAMAH,NALLAHBAMAH,0,
0x30808e0d,OCULUS,FOYER,OCULUSFOYER,0,
0x30808e0d,PYRENA,CORTA,PYRENACORTA,0,
0x30a0c119,ABOVE,MIXE,ABOVEMIXE,0,
0x30a0c119,ACIER,WEZN,ACIERWEZN,0,
0x30a0c119,AFARA,EMEU,AFARAEMEU,0,
0x30a0c119,AFAR,ARENG,AFARARENG,0,
0x30a0c119,AFARS,SCOUTH,AFARSSCOUTH,0,
0x30a0c119,AGADE,HORE,AGADEHORE,0,
0x30a0c119,AGEE,HAE,AGEEHAE,0,
0x30a0c119,AGEISM,EWHOW,AGEISMEWHOW,0,
0x30a0c119,AGE,MANINI,AGEMANINI,0,
0x30a0c119,AGE,MAWN,AGEMAWN,0,
0x30a0c119,AGENDA,RHE,AGENDARHE,0,
0x30a0c119,AGEN,DAZES,AGENDAZES,0,
0x30a0c119,AGEND,SHEA,AGENDSHEA,0,
0x30a0c119,AGENES,GIPPO,AGENESGIPPO,0,
0x30a0c119,AGENT,CHUZWI,AGENTCHUZWI,0,
0x30a0c119,AGEN,WHF,AGENWHF,0,
0x30a0c119,AGERS,MAZA,AGERSMAZA,0,
0x30a0c119,AGES,RHA,AGESRHA,0,
0x30a0c119,AGRA,ADMOV,AGRAADMOV,0,
